word,frequency,rank
the,9047,1
and,5886,2
of,4363,3
a,4055,4
to,3531,5
in,2536,6
it,2372,7
i,2346,8
was,2096,9
that,1768,10
he,1434,11
is,1141,12
for,1089,13
with,1045,14
you,1038,15
but,982,16
had,961,17
his,960,18
on,935,19
not,894,20
as,875,21
they,779,22
this,748,23
at,739,24
one,721,25
all,716,26
by,711,27
there,670,28
were,627,29
be,602,30
my,581,31
have,564,32
from,562,33
so,556,34
out,552,35
up,544,36
we,535,37
me,535,38
him,531,39
or,509,40
when,504,41
river,489,42
which,483,43
would,480,44
an,441,45
no,431,46
them,429,47
then,418,48
said,404,49
now,382,50
their,373,51
do,364,52
if,362,53
are,361,54
time,355,55
down,341,56
about,340,57
been,336,58
will,317,59
could,313,60
what,310,61
two,302,62
has,301,63
into,299,64
t,285,65
her,279,66
man,278,67
its,276,68
some,266,69
new,260,70
other,259,71
she,248,72
water,246,73
boat,234,74
got,234,75
these,231,76
more,231,77
who,227,78
day,224,79
can,220,80
way,217,81
did,216,82
here,211,83
before,210,84
over,206,85
any,204,86
well,202,87
hundred,200,88
after,197,89
upon,197,90
old,196,91
through,191,92
pilot,191,93
get,189,94
good,188,95
every,186,96
than,186,97
never,184,98
went,183,99
off,181,100
see,180,101
years,180,102
night,178,103
like,176,104
know,176,105
go,176,106
head,173,107
back,173,108
away,173,109
long,172,110
come,172,111
where,171,112
only,170,113
very,170,114
three,170,115
made,168,116
little,166,117
just,165,118
again,165,119
first,164,120
mr,160,121
great,159,122
came,157,123
mississippi,157,124
how,156,125
such,154,126
miles,150,127
place,149,128
our,148,129
still,148,130
along,146,131
take,145,132
around,144,133
thing,142,134
ever,139,135
always,139,136
people,138,137
men,136,138
st,135,139
house,133,140
town,130,141
last,130,142
another,130,143
orleans,130,144
say,128,145
five,127,146
captain,127,147
make,125,148
many,124,149
saw,124,150
going,124,151
those,123,152
too,123,153
once,122,154
your,122,155
same,120,156
much,119,157
most,119,158
under,116,159
next,116,160
left,112,161
used,112,162
being,111,163
half,110,164
without,110,165
took,110,166
must,109,167
thousand,108,168
young,107,169
while,106,170
dead,105,171
says,103,172
four,102,173
look,102,174
seen,101,175
tell,100,176
times,99,177
ago,99,178
days,97,179
louis,97,180
told,95,181
right,95,182
put,94,183
us,94,184
course,93,185
nothing,92,186
end,91,187
yes,91,188
began,91,189
feet,90,190
hand,89,191
war,89,192
pilots,88,193
yet,88,194
ten,88,195
work,87,196
life,87,197
island,87,198
twenty,87,199
done,86,200
six,85,201
should,84,202
enough,84,203
dollars,83,204
high,83,205
might,82,206
name,82,207
also,81,208
moment,80,209
find,80,210
between,79,211
give,78,212
himself,78,213
let,78,214
point,78,215
watch,78,216
things,78,217
white,77,218
may,77,219
black,77,220
big,76,221
heard,75,222
city,75,223
because,74,224
above,74,225
thought,73,226
country,73,227
found,73,228
each,73,229
fifty,73,230
side,72,231
didn,72,232
even,72,233
seemed,71,234
run,70,235
world,70,236
steamboat,70,237
knew,69,238
presently,69,239
pretty,69,240
bixby,69,241
ll,68,242
why,68,243
anything,68,244
think,68,245
business,67,246
talk,67,247
hands,67,248
wheel,67,249
soon,66,250
till,66,251
matter,66,252
kind,65,253
better,65,254
gave,65,255
chapter,65,256
mind,64,257
sort,64,258
fact,64,259
ve,64,260
far,64,261
poor,63,262
year,63,263
deck,63,264
sir,63,265
both,62,266
gone,62,267
full,62,268
myself,62,269
boy,61,270
cut,61,271
bank,61,272
general,61,273
among,61,274
trip,61,275
shore,60,276
sometimes,60,277
since,60,278
stood,59,279
turned,59,280
set,59,281
during,59,282
land,59,283
fell,59,284
association,58,285
few,58,286
whole,58,287
called,57,288
bar,57,289
together,57,290
something,57,291
thirty,57,292
keep,55,293
morning,55,294
book,55,295
part,55,296
near,55,297
want,55,298
brown,54,299
am,54,300
several,54,301
below,54,302
mile,54,303
mouth,53,304
own,53,305
fire,53,306
large,52,307
deep,52,308
lay,52,309
until,52,310
letter,51,311
o,51,312
looked,51,313
boats,51,314
money,50,315
eye,50,316
distance,50,317
death,50,318
home,50,319
best,50,320
often,49,321
turn,49,322
asked,49,323
banks,48,324
against,48,325
state,48,326
nearly,48,327
help,48,328
houses,48,329
room,48,330
however,47,331
nobody,47,332
steamer,47,333
foot,46,334
eyes,46,335
low,46,336
coming,46,337
themselves,46,338
reached,45,339
behind,45,340
boys,45,341
hour,45,342
started,45,343
small,45,344
stream,45,345
ground,45,346
middle,45,347
remember,45,348
everybody,44,349
fine,44,350
child,44,351
s,44,352
toward,44,353
bear,44,354
twelve,44,355
wood,43,356
sent,43,357
face,43,358
fifteen,43,359
cannot,43,360
whom,43,361
stand,43,362
door,43,363
less,43,364
rest,43,365
light,43,366
whose,42,367
kept,42,368
lodge,42,369
red,42,370
sure,42,371
seven,42,372
getting,41,373
quarter,41,374
wide,41,375
steam,41,376
heart,41,377
negro,40,378
beautiful,40,379
m,40,380
region,40,381
person,40,382
having,40,383
word,40,384
memory,40,385
everything,40,386
sunday,40,387
body,40,388
sight,40,389
lost,40,390
looking,39,391
else,39,392
case,39,393
stage,39,394
itself,39,395
children,39,396
none,39,397
became,39,398
ain,39,399
tried,38,400
passed,38,401
shall,38,402
hours,38,403
pay,38,404
read,38,405
later,38,406
family,38,407
perhaps,38,408
close,38,409
months,38,410
words,38,411
certain,37,412
talking,37,413
except,37,414
d,37,415
south,37,416
hear,37,417
crossing,37,418
use,37,419
eight,37,420
struck,37,421
minutes,37,422
oh,37,423
de,37,424
almost,36,425
current,36,426
places,36,427
wanted,36,428
dark,36,429
able,36,430
stay,36,431
does,36,432
deal,36,433
worth,36,434
month,35,435
standing,35,436
fast,35,437
air,35,438
order,35,439
chief,35,440
paul,35,441
finally,35,442
shape,35,443
felt,35,444
couple,35,445
strong,35,446
present,35,447
killed,35,448
