word,frequency,rank
wouldn,27,480
sugar,27,481
trade,27,482
stopped,27,483
lake,27,484
mud,27,485
glass,27,486
silence,27,487
running,27,488
plain,27,489
memphis,27,490
forest,27,491
arkansas,27,492
attention,27,493
west,26,494
goes,26,495
added,26,496
north,26,497
happened,26,498
visited,26,499
rich,26,500
account,26,501
born,26,502
lot,26,503
piloting,26,504
carried,26,505
call,26,506
stock,26,507
son,26,508
clock,26,509
twain,26,510
short,26,511
sound,26,512
week,26,513
idea,26,514
wife,26,515
instance,26,516
form,26,517
wonderful,26,518
trouble,26,519
start,26,520
third,26,521
caught,25,522
truth,25,523
view,25,524
heavy,25,525
freight,25,526
footnote,25,527
spirit,25,528
hall,25,529
taking,25,530
hat,25,531
ran,25,532
try,25,533
sixty,25,534
wind,25,535
picture,25,536
summer,25,537
flat,25,538
broke,24,539
higher,24,540
raft,24,541
race,24,542
least,24,543
hope,24,544
particular,24,545
clear,24,546
saying,24,547
placed,24,548
given,24,549
stop,24,550
center,24,551
result,24,552
plenty,24,553
somebody,24,554
instead,24,555
law,24,556
cattle,24,557
late,24,558
girl,24,559
laid,24,560
plantation,24,561
live,23,562
already,23,563
believed,23,564
weeks,23,565
breath,23,566
lower,23,567
ready,23,568
true,23,569
women,23,570
open,23,571
bottom,23,572
possibly,23,573
living,23,574
send,23,575
filled,23,576
wasn,23,577
york,23,578
spot,23,579
learned,23,580
lived,23,581
fair,23,582
ended,23,583
square,23,584
hill,23,585
southern,23,586
kill,22,587
perfect,22,588
met,22,589
indian,22,590
sea,22,591
suddenly,22,592
seem,22,593
outside,22,594
longer,22,595
waters,22,596
ways,22,597
drink,22,598
cost,22,599
according,22,600
remained,22,601
free,22,602
lie,22,603
minute,22,604
talked,22,605
beginning,22,606
natchez,22,607
size,22,608
united,22,609
thunder,22,610
entered,22,611
save,21,612
public,21,613
channel,21,614
re,21,615
character,21,616
information,21,617
spread,21,618
fresh,21,619
neither,21,620
commerce,21,621
leader,21,622
tree,21,623
afterward,21,624
marks,21,625
awful,21,626
q,21,627
likely,21,628
mabry,21,629
bound,21,630
don,21,631
iron,21,632
formerly,21,633
ones,21,634
sounding,21,635
begin,21,636
alligator,21,637
piece,21,638
george,21,639
subject,21,640
trying,21,641
meet,21,642
sister,21,643
backus,21,644
apparently,21,645
purpose,21,646
neck,20,647
safe,20,648
persons,20,649
natural,20,650
lying,20,651
second,20,652
cabin,20,653
fight,20,654
cold,20,655
threw,20,656
simply,20,657
broad,20,658
sat,20,659
buoy,20,660
passenger,20,661
gentlemen,20,662
lightning,20,663
fashion,20,664
building,20,665
condition,20,666
appeared,20,667
allowed,20,668
service,20,669
stepped,20,670
gulf,20,671
sense,20,672
whereas,20,673
fall,20,674
usual,20,675
la,20,676
seventy,19,677
pile,19,678
imagine,19,679
gentleman,19,680
news,19,681
empty,19,682
etc,19,683
blue,19,684
dim,19,685
paper,19,686
supposed,19,687
details,19,688
stranger,19,689
yonder,19,690
duty,19,691
strange,19,692
follow,19,693
wall,19,694
everywhere,19,695
green,19,696
hair,19,697
england,19,698
conversation,19,699
shut,19,700
grand,19,701
american,19,702
common,19,703
hills,19,704
heads,19,705
impossible,19,706
gold,19,707
mark,19,708
stone,19,709
grew,19,710
devil,19,711
happy,19,712
indeed,19,713
hadn,19,714
spoke,19,715
faces,18,716
really,18,717
storm,18,718
hunt,18,719
indians,18,720
ancient,18,721
french,18,722
consequently,18,723
reach,18,724
bright,18,725
steamers,18,726
tom,18,727
ahead,18,728
approached,18,729
remain,18,730
buried,18,731
prison,18,732
cross,18,733
surface,18,734
required,18,735
orders,18,736
party,18,737
figure,18,738
remark,18,739
arrived,18,740
ealer,18,741
flood,18,742
floor,18,743
books,18,744
entirely,17,745
drop,17,746
mumford,17,747
meantime,17,748
easily,17,749
position,17,750
beyond,17,751
move,17,752
mere,17,753
walk,17,754
scene,17,755
dull,17,756
r,17,757
reckon,17,758
style,17,759
father,17,760
ship,17,761
islands,17,762
forgotten,17,763
railway,17,764
blood,17,765
century,17,766
ice,17,767
gray,17,768
produced,17,769
coal,17,770
grave,17,771
cincinnati,17,772
cent,17,773
writing,17,774
aside,17,775
forecastle,17,776
blow,17,777
written,17,778
commission,17,779
yates,17,780
food,17,781
slow,17,782
admiration,17,783
stretch,17,784
mine,17,785
occasion,17,786
attempt,17,787
certainly,17,788
although,17,789
main,17,790
cheap,17,791
future,17,792
painted,17,793
danger,17,794
value,17,795
lead,17,796
necessary,17,797
closed,17,798
suffering,17,799
