word,frequency,rank
she,2638,1
said,2575,2
mr,2438,3
dombey,1772,4
no,1404,5
mrs,1332,6
captain,1304,7
all,1262,8
florence,1198,9
upon,1104,10
very,998,11
little,942,12
one,928,13
miss,903,14
more,809,15
old,776,16
now,715,17
know,689,18
will,646,19
like,646,20
time,640,21
some,632,22
face,626,23
toots,619,24
any,618,25
walter,601,26
sir,592,27
head,575,28
man,571,29
hand,566,30
own,561,31
much,559,32
carker,555,33
than,554,34
good,548,35
never,547,36
come,531,37
himself,519,38
paul,508,39
say,507,40
major,498,41
eyes,487,42
dear,486,43
should,473,44
returned,469,45
made,464,46
well,458,47
great,451,48
house,450,49
day,438,50
go,437,51
room,435,52
see,432,53
away,428,54
other,425,55
may,417,56
young,410,57
back,409,58
tox,399,59
too,399,60
looking,398,61
think,396,62
looked,396,63
edith,394,64
might,394,65
door,380,66
way,367,67
cuttle,361,68
long,361,69
woman,360,70
nothing,360,71
night,349,72
lady,343,73
child,340,74
only,333,75
without,329,76
quite,326,77
round,325,78
thought,322,79
went,313,80
ever,311,81
look,307,82
though,307,83
oh,303,84
take,300,85
susan,298,86
friend,297,87
make,294,88
came,293,89
first,291,90
place,291,91
heart,289,92
going,289,93
two,288,94
still,286,95
ll,278,96
chick,277,97
mother,276,98
home,274,99
even,274,100
every,270,101
pipchin,270,102
last,269,103
better,268,104
seemed,267,105
must,264,106
mind,264,107
always,262,108
yes,262,109
cried,261,110
same,260,111
yet,253,112
rob,252,113
life,247,114
took,247,115
sat,246,116
many,245,117
moment,241,118
blimber,241,119
put,230,120
another,227,121
let,225,122
doctor,224,123
morning,224,124
gills,223,125
uncle,223,126
most,223,127
tell,221,128
gentleman,220,129
saw,220,130
hands,218,131
boy,217,132
towards,215,133
says,213,134
shall,212,135
hope,212,136
left,211,137
father,209,138
word,206,139
brother,205,140
world,201,141
indeed,200,142
voice,200,143
poor,199,144
gone,198,145
name,196,146
done,194,147
words,193,148
perhaps,192,149
daughter,192,150
sure,191,151
knew,191,152
manner,190,153
nipper,190,154
something,189,155
m,187,156
turned,186,157
love,185,158
us,184,159
anything,182,160
among,182,161
asked,181,162
got,180,163
sol,178,164
alone,176,165
light,175,166
bed,174,167
soon,174,168
seen,174,169
part,171,170
new,170,171
coming,169,172
found,169,173
skewton,169,174
felt,166,175
table,165,176
replied,164,177
son,163,178
within,163,179
stood,159,180
together,159,181
brown,158,182
give,157,183
believe,156,184
kind,153,185
present,151,186
half,150,187
almost,150,188
dark,149,189
state,149,190
often,148,191
air,147,192
chair,147,193
wish,146,194
heard,146,195
right,145,196
enough,145,197
sometimes,145,198
leave,144,199
whose,143,200
side,142,201
course,142,202
behind,141,203
richards,140,204
polly,139,205
observed,139,206
eye,139,207
fire,139,208
master,138,209
point,137,210
whole,136,211
d,135,212
short,135,213
arm,135,214
people,134,215
lad,134,216
began,132,217
near,131,218
hear,131,219
told,131,220
set,131,221
speak,129,222
street,129,223
full,128,224
far,127,225
really,127,226
grinder,127,227
perch,126,228
times,126,229
both,126,230
ma,126,231
wife,126,232
whether,125,233
rest,124,234
held,124,235
pretty,124,236
sister,123,237
find,123,238
hard,122,239
window,122,240
family,122,241
tears,122,242
sitting,121,243
money,121,244
proud,121,245
feeder,121,246
less,121,247
hour,120,248
passed,120,249
hat,119,250
want,118,251
hardly,118,252
least,118,253
evening,118,254
ask,118,255
since,118,256
thank,117,257
company,117,258
appeared,117,259
re,117,260
next,116,261
years,116,262
taking,116,263
black,116,264
answered,115,265
lost,115,266
happy,115,267
just,114,268
subject,113,269
honour,113,270
each,112,271
making,111,272
please,111,273
arms,110,274
dead,110,275
mean,110,276
gave,110,277
smile,109,278
nature,108,279
three,107,280
macstinger,107,281
dinner,107,282
however,107,283
along,106,284
wal,105,285
