word,frequency,rank
determined,32,471
afterwards,32,472
talk,32,473
ask,32,474
sensible,32,475
real,31,476
days,31,477
instantly,31,478
meet,31,479
necessary,31,480
taken,31,481
allow,31,482
officers,31,483
resolved,31,484
put,31,485
end,31,486
comfort,31,487
appear,31,488
mention,30,489
alone,30,490
understand,30,491
exactly,30,492
countenance,30,493
set,30,494
equal,30,495
air,30,496
things,30,497
arrival,30,498
respect,30,499
words,30,500
astonishment,30,501
pain,29,502
obliged,29,503
neighbourhood,29,504
thus,29,505
week,29,506
younger,29,507
matter,29,508
smile,29,509
opportunity,29,510
lost,29,511
year,29,512
kindness,29,513
meant,28,514
already,28,515
call,28,516
joined,28,517
assured,28,518
master,28,519
attentions,28,520
highly,28,521
mentioned,28,522
receive,28,523
early,28,524
forward,28,525
circumstances,28,526
offer,28,527
satisfaction,27,528
during,27,529
attachment,27,530
beauty,27,531
hours,27,532
observed,27,533
easily,27,534
particular,27,535
credit,27,536
face,27,537
hand,27,538
money,27,539
importance,27,540
imagine,27,541
truth,27,542
information,27,543
exceedingly,27,544
knowing,27,545
liked,27,546
absence,27,547
turn,26,548
true,26,549
allowed,26,550
pray,26,551
ago,26,552
compliment,26,553
thoughts,26,554
wholly,26,555
second,26,556
supposed,26,557
walking,26,558
keep,26,559
reply,26,560
interest,26,561
breakfast,26,562
concern,26,563
silent,26,564
doing,26,565
expressed,26,566
anxious,26,567
greater,25,568
giving,25,569
followed,25,570
delight,25,571
got,25,572
temper,25,573
humour,25,574
hunsford,25,575
persuaded,25,576
among,25,577
library,25,578
bear,25,579
admiration,25,580
entirely,25,581
disposition,25,582
children,25,583
new,25,584
easy,24,585
change,24,586
nature,24,587
brighton,24,588
express,24,589
acquainted,24,590
pounds,24,591
relations,24,592
living,24,593
probably,24,594
happened,24,595
derbyshire,24,596
pretty,24,597
send,24,598
serious,24,599
match,24,600
gratitude,24,601
son,24,602
stairs,24,603
self,24,604
attended,24,605
hearing,24,606
prevented,23,607
remained,23,608
design,23,609
curiosity,23,610
question,23,611
spite,23,612
marrying,23,613
sake,23,614
hopes,23,615
fortnight,23,616
directly,23,617
several,23,618
wanted,23,619
conduct,23,620
eliza,23,621
considered,23,622
small,23,623
following,23,624
depend,23,625
frequently,23,626
delighted,23,627
fear,23,628
dislike,23,629
degree,23,630
large,23,631
fair,22,632
mistaken,22,633
nephew,22,634
niece,22,635
park,22,636
proud,22,637
eldest,22,638
spent,22,639
remember,22,640
meeting,22,641
pleasing,22,642
especially,22,643
event,22,644
used,22,645
attempt,22,646
except,22,647
voice,22,648
regiment,22,649
thinking,22,650
terms,22,651
seems,22,652
whenever,22,653
expression,22,654
favour,22,655
latter,22,656
company,22,657
fixed,22,658
natural,22,659
favourite,22,660
desire,22,661
praise,22,662
repeated,21,663
dancing,21,664
understanding,21,665
instead,21,666
sitting,21,667
greatest,21,668
above,21,669
work,21,670
endeavour,21,671
inclination,21,672
trouble,21,673
live,21,674
intended,21,675
notice,21,676
months,21,677
journey,21,678
wrote,21,679
promised,21,680
drawing,21,681
listened,21,682
affected,20,683
hoped,20,684
ready,20,685
sent,20,686
maria,20,687
excellent,20,688
street,20,689
proper,20,690
receiving,20,691
vain,20,692
morrow,20,693
charming,20,694
knowledge,20,695
particulars,20,696
forced,20,697
times,20,698
unless,20,699
equally,20,700
madam,20,701
estate,20,702
engagement,20,703
acknowledged,20,704
connections,19,705
circumstance,19,706
regret,19,707
chance,19,708
taking,19,709
slight,19,710
late,19,711
delightful,19,712
paid,19,713
state,19,714
expectation,19,715
success,19,716
thank,19,717
danger,19,718
full,19,719
written,19,720
common,19,721
address,19,722
resolution,19,723
need,19,724
strong,19,725
women,19,726
summer,19,727
cause,19,728
anxiety,19,729
drew,19,730
fancy,19,731
comprehend,19,732
none,19,733
join,19,734
intelligence,19,735
absolutely,18,736
superior,18,737
capable,18,738
scheme,18,739
effect,18,740
admire,18,741
purpose,18,742
motive,18,743
smiled,18,744
concerned,18,745
connection,18,746
book,18,747
laugh,18,748
health,18,749
pleasant,18,750
parsonage,18,751
opened,18,752
civil,18,753
play,18,754
servant,18,755
readily,18,756
affair,18,757
led,18,758
nobody,18,759
leaving,18,760
report,18,761
avoid,18,762
cold,18,763
high,18,764
bring,18,765
dining,18,766
felicity,18,767
weeks,18,768
evident,18,769
pause,18,770
vanity,18,771
persuade,18,772
reached,18,773
dearest,17,774
resentment,17,775
disappointment,17,776
enquiries,17,777
round,17,778
twenty,17,779
partner,17,780
ease,17,781
open,17,782
perfect,17,783
caroline,17,784
forget,17,785
politeness,17,786
kept,17,787
removed,17,788
beg,17,789
angry,17,790
loss,17,791
wait,17,792
affectionate,17,793
proved,17,794
eye,17,795
likewise,17,796
light,17,797
addressed,17,798
sight,17,799
indifference,17,800
promise,17,801
law,17,802
view,17,803
accept,17,804
saturday,17,805
housekeeper,16,806
suddenly,16,807
composure,16,808
distress,16,809
ignorant,16,810
distance,16,811
step,16,812
formed,16,813
comes,16,814
accepted,16,815
ashamed,16,816
spoken,16,817
tolerable,16,818
tone,16,819
scene,16,820
indifferent,16,821
fond,16,822
window,16,823
blame,16,824
companion,16,825
pass,16,826
dine,16,827
pardon,16,828
became,16,829
letters,16,830
generally,16,831
questions,16,832
chose,16,833
chief,16,834
prevent,16,835
related,16,836
confess,16,837
seem,16,838
excuse,16,839
otherwise,16,840
conviction,16,841
extraordinary,16,842
miles,16,843
intention,16,844
advice,16,845
seated,15,846
fortunate,15,847
prevailed,15,848
duty,15,849
arrived,15,850
belief,15,851
winter,15,852
mine,15,853
disposed,15,854
misery,15,855
use,15,856
bad,15,857
beautiful,15,858
calling,15,859
future,15,860
georgiana,15,861
earnest,15,862
worth,15,863
objection,15,864
justice,15,865
says,15,866
period,15,867
wrong,15,868
sit,15,869
lively,15,870
declared,15,871
trust,15,872
age,15,873
supposing,15,874
choice,15,875
tried,15,876
considering,14,877
picture,14,878
gratified,14,879
painful,14,880
stood,14,881
interesting,14,882
unable,14,883
parted,14,884
creature,14,885
respectable,14,886
greatly,14,887
judgment,14,888
wishing,14,889
plan,14,890
share,14,891
reasonable,14,892
kent,14,893
road,14,894
reading,14,895
writing,14,896
looks,14,897
alarm,14,898
compassion,14,899
meaning,14,900
influence,14,901
asking,14,902
youngest,14,903
assurance,14,904
deceived,14,905
disagreeable,14,906
marked,14,907
astonished,14,908
consideration,14,909
lived,14,910
connected,14,911
please,14,912
learnt,14,913
entrance,14,914
aware,14,915
struck,14,916
thanks,14,917
visitors,14,918
evil,14,919
behind,14,920
prospect,14,921
extremely,14,922
elegant,14,923
fact,14,924
taste,14,925
principal,14,926
eagerly,14,927
books,14,928
occurred,14,929
observation,14,930
child,14,931
wedding,14,932
old,13,933
lucases,13,934
twice,13,935
intimate,13,936
partiality,13,937
recollected,13,938
clothes,13,939
sooner,13,940
interference,13,941
tolerably,13,942
dared,13,943
conceal,13,944
spend,13,945
determine,13,946
