word,frequency,rank
yielded,34,472
rather,34,473
countess,34,474
subject,34,475
closed,34,476
bed,34,477
dying,34,478
rome,34,479
food,34,480
presence,34,481
cause,34,482
boat,34,483
mighty,34,484
progress,33,485
behold,33,486
drew,33,487
spirits,33,488
mortal,33,489
lead,33,490
broken,33,491
watched,33,492
enemy,33,493
work,33,494
immediately,33,495
mountains,33,496
eager,33,497
miserable,33,498
sleep,32,499
along,32,500
occupied,32,501
expectation,32,502
destruction,32,503
event,32,504
reason,32,505
white,32,506
leaves,32,507
distance,32,508
common,32,509
bitter,32,510
crowd,32,511
awoke,32,512
threw,32,513
glory,32,514
hear,32,515
ready,32,516
point,32,517
streets,32,518
honour,32,519
spring,31,520
king,31,521
plans,31,522
room,31,523
daughter,31,524
something,31,525
hung,31,526
ancient,31,527
seized,31,528
fixed,31,529
force,31,530
rain,31,531
burning,31,532
watch,31,533
rushed,31,534
believe,31,535
fall,31,536
shadow,31,537
mountain,31,538
marked,31,539
bring,30,540
cheek,30,541
occasioned,30,542
conduct,30,543
beheld,30,544
soft,30,545
period,30,546
meet,30,547
scenes,30,548
permitted,30,549
angry,30,550
trembling,30,551
soldiers,30,552
joined,30,553
empty,30,554
done,30,555
chapter,30,556
perceived,30,557
reached,30,558
storm,30,559
shore,29,560
spent,29,561
bosom,29,562
tell,29,563
paris,29,564
horses,29,565
assembled,29,566
greater,29,567
command,29,568
sudden,29,569
anxiety,29,570
dearest,29,571
feared,29,572
dwelling,29,573
clouds,29,574
step,29,575
escape,29,576
peace,29,577
intelligence,28,578
sentiment,28,579
hold,28,580
feet,28,581
real,28,582
hard,28,583
fever,28,584
birth,28,585
natural,28,586
aside,28,587
hill,28,588
troop,28,589
secret,28,590
laid,28,591
chief,28,592
circumstance,28,593
rode,28,594
thee,28,595
dream,28,596
solemn,28,597
bore,28,598
choice,28,599
earl,28,600
husband,28,601
sad,28,602
plain,28,603
eternal,28,604
view,28,605
degree,28,606
carriage,28,607
poverty,28,608
circumstances,28,609
tender,28,610
carried,28,611
selected,27,612
relief,27,613
advanced,27,614
midst,27,615
going,27,616
fearful,27,617
east,27,618
assumed,27,619
sprung,27,620
thing,27,621
earnest,27,622
low,27,623
unable,27,624
exclaimed,27,625
loss,27,626
disposition,27,627
public,27,628
woe,27,629
interval,27,630
secure,27,631
looks,27,632
humanity,27,633
tree,27,634
woods,27,635
verney,27,636
alas,27,637
both,27,638
mingled,26,639
admiration,26,640
war,26,641
whether,26,642
atmosphere,26,643
cloud,26,644
receive,26,645
sent,26,646
just,26,647
labour,26,648
fled,26,649
promised,26,650
constantinople,26,651
features,26,652
divine,26,653
extreme,26,654
expected,26,655
motion,26,656
excited,26,657
attention,26,658
looking,26,659
discovered,26,660
evelyn,26,661
lover,26,662
steps,26,663
question,26,664
vessel,26,665
listened,26,666
morrow,25,667
sacred,25,668
wife,25,669
nay,25,670
tide,25,671
unknown,25,672
impossible,25,673
leaving,25,674
ye,25,675
queen,25,676
wealth,25,677
approach,25,678
remembered,25,679
desert,25,680
walked,25,681
pass,25,682
reflection,25,683
reality,25,684
passions,25,685
strove,25,686
devoted,25,687
lady,25,688
objects,25,689
stream,25,690
concerning,25,691
space,25,692
making,25,693
darkness,25,694
arose,25,695
army,25,696
blue,25,697
famine,25,698
stretched,25,699
join,25,700
dared,25,701
obliged,25,702
swift,25,703
bear,24,704
regret,24,705
memory,24,706
clung,24,707
observed,24,708
west,24,709
bestowed,24,710
labours,24,711
want,24,712
leader,24,713
sick,24,714
opened,24,715
energy,24,716
promise,24,717
follow,24,718
flow,24,719
intense,24,720
inspired,24,721
devotion,24,722
son,24,723
month,24,724
gathered,24,725
desolation,24,726
safety,24,727
appear,24,728
remain,24,729
effects,24,730
victim,24,731
acted,24,732
burst,24,733
although,24,734
entire,24,735
success,24,736
suffered,24,737
busy,24,738
rock,24,739
always,24,740
following,23,741
anguish,23,742
laws,23,743
preserve,23,744
talk,23,745
mean,23,746
talked,23,747
winds,23,748
passing,23,749
continue,23,750
covered,23,751
watching,23,752
mad,23,753
alive,23,754
cry,23,755
slight,23,756
duties,23,757
ones,23,758
slept,23,759
built,23,760
agony,23,761
women,23,762
known,23,763
restored,23,764
vacant,23,765
golden,23,766
boy,23,767
sake,23,768
friendship,23,769
mode,23,770
growth,23,771
gate,23,772
athens,23,773
degrees,23,774
succeeded,23,775
duty,22,776
departure,22,777
noon,22,778
second,22,779
tempest,22,780
dread,22,781
dreams,22,782
raised,22,783
portion,22,784
content,22,785
general,22,786
career,22,787
easily,22,788
wishes,22,789
houses,22,790
obedience,22,791
use,22,792
quit,22,793
gay,22,794
green,22,795
number,22,796
lives,22,797
moon,22,798
slowly,22,799
offspring,22,800
placid,22,801
forget,22,802
persons,22,803
accustomed,22,804
action,22,805
clear,22,806
prepared,22,807
troops,22,808
restore,22,809
fresh,22,810
declared,22,811
attended,22,812
prey,22,813
suffering,22,814
star,22,815
dare,22,816
trust,22,817
park,22,818
afforded,22,819
body,22,820
thrown,22,821
line,22,822
truly,22,823
cherished,22,824
proceeded,21,825
enthusiasm,21,826
scheme,21,827
corn,21,828
ideas,21,829
methought,21,830
station,21,831
free,21,832
universal,21,833
senses,21,834
survivors,21,835
violence,21,836
flesh,21,837
surrounded,21,838
five,21,839
field,21,840
marble,21,841
birds,21,842
favourite,21,843
hills,21,844
parent,21,845
virtues,21,846
temple,21,847
extent,21,848
minds,21,849
chosen,21,850
victory,21,851
grown,21,852
chamber,21,853
contained,21,854
lose,21,855
mankind,21,856
kept,21,857
changes,21,858
emotions,21,859
disturbed,21,860
doubt,21,861
distant,21,862
letter,21,863
wept,21,864
rough,21,865
infant,21,866
creatures,21,867
induced,21,868
large,21,869
solitary,21,870
departed,21,871
stars,20,872
scattered,20,873
beauteous,20,874
parts,20,875
pressed,20,876
kindness,20,877
arm,20,878
sensibility,20,879
refused,20,880
worth,20,881
worse,20,882
affections,20,883
rich,20,884
bare,20,885
determined,20,886
dress,20,887
necessity,20,888
goodness,20,889
story,20,890
cheeks,20,891
prevent,20,892
consent,20,893
luxury,20,894
rule,20,895
fancy,20,896
sunk,20,897
broke,20,898
shame,20,899
garden,20,900
enjoyed,20,901
excess,20,902
wandered,20,903
struggle,20,904
forms,20,905
actions,20,906
destroyed,20,907
st,20,908
graceful,20,909
disappointment,20,910
accompanied,20,911
radiant,20,912
meaning,20,913
black,20,914
tried,20,915
support,20,916
frequent,20,917
swiftly,20,918
universe,20,919
population,20,920
south,20,921
passage,19,922
surely,19,923
fury,19,924
proud,19,925
passionate,19,926
play,19,927
certain,19,928
prevented,19,929
triumph,19,930
veil,19,931
divided,19,932
worthy,19,933
strong,19,934
diminished,19,935
delay,19,936
battle,19,937
answer,19,938
slow,19,939
worn,19,940
foot,19,941
roof,19,942
species,19,943
breast,19,944
merely,19,945
shut,19,946
forgot,19,947
remorse,19,948
nearly,19,949
animal,19,950
able,19,951
crown,19,952
shape,19,953
grass,19,954
lifted,19,955
wished,19,956
weak,19,957
probably,19,958
cruel,19,959
midnight,19,960
witness,19,961
separation,19,962
anger,19,963
wise,19,964
united,19,965
failed,19,966
animated,19,967
soil,19,968
plains,19,969
painted,19,970
apparent,19,971
sting,19,972
familiar,19,973
character,19,974
infancy,19,975
versailles,19,976
wave,19,977
bark,19,978
tone,19,979
thin,18,980
matter,18,981
wretched,18,982
discover,18,983
useless,18,984
agonizing,18,985
gaiety,18,986
visible,18,987
island,18,988
season,18,989
throne,18,990
paused,18,991
keep,18,992
