word,frequency,rank
she,1709,1
mr,782,2
elizabeth,634,3
all,628,4
no,492,5
very,487,6
darcy,418,7
will,418,8
said,402,9
any,388,10
mrs,342,11
much,328,12
bennet,324,13
more,321,14
must,308,15
bingley,307,16
one,301,17
jane,292,18
every,285,19
miss,283,20
than,282,21
should,252,22
know,237,23
though,226,24
well,226,25
never,221,26
sister,218,27
soon,218,28
only,216,29
think,211,30
now,211,31
other,211,32
some,209,33
time,204,34
good,203,35
might,200,36
may,194,37
wickham,194,38
lady,190,39
little,189,40
own,188,41
most,185,42
collins,179,43
nothing,177,44
lydia,171,45
without,170,46
make,167,47
shall,163,48
thing,162,49
say,160,50
dear,158,51
family,152,52
man,150,53
room,150,54
see,147,55
first,146,56
day,145,57
too,142,58
great,142,59
mother,137,60
father,135,61
ever,135,62
two,135,63
however,134,64
young,129,65
himself,127,66
made,127,67
catherine,126,68
us,124,69
give,123,70
hope,121,71
always,120,72
many,120,73
last,119,74
away,117,75
long,116,76
letter,116,77
cannot,112,78
friend,112,79
thought,111,80
house,108,81
way,108,82
enough,107,83
go,104,84
replied,103,85
sure,103,86
saw,102,87
felt,101,88
lizzy,97,89
gardiner,97,90
wish,97,91
manner,97,92
indeed,96,93
oh,95,94
till,95,95
quite,95,96
come,94,97
pleasure,93,98
better,92,99
done,92,100
love,92,101
cried,91,102
came,90,103
often,89,104
really,89,105
feelings,88,106
longbourn,88,107
believe,88,108
charlotte,86,109
heard,86,110
like,85,111
subject,85,112
daughter,84,113
aunt,84,114
happy,83,115
even,82,116
take,80,117
brother,79,118
whole,79,119
morning,79,120
sir,79,121
less,78,122
perhaps,77,123
place,76,124
sisters,76,125
seen,76,126
yes,76,127
ill,76,128
therefore,75,129
let,75,130
evening,74,131
still,74,132
looked,74,133
ladies,74,134
yet,73,135
something,73,136
netherfield,73,137
just,72,138
next,72,139
happiness,72,140
certainly,72,141
added,71,142
kitty,71,143
lucas,71,144
few,71,145
half,70,146
told,70,147
both,70,148
tell,70,149
moment,70,150
hear,70,151
upon,70,152
towards,69,153
uncle,69,154
same,68,155
attention,68,156
present,68,157
home,67,158
opinion,67,159
went,67,160
marriage,66,161
seemed,66,162
world,66,163
found,66,164
town,66,165
speak,66,166
together,65,167
left,65,168
answer,65,169
colonel,65,170
each,64,171
least,64,172
character,64,173
woman,63,174
kind,63,175
acquaintance,63,176
three,63,177
gone,62,178
leave,62,179
immediately,61,180
conversation,61,181
passed,61,182
chapter,61,183
received,61,184
coming,60,185
part,60,186
married,60,187
find,59,188
since,59,189
seeing,59,190
far,59,191
whose,59,192
began,59,193
knew,59,194
almost,59,195
affection,58,196
known,57,197
possible,57,198
means,57,199
another,57,200
life,57,201
meryton,57,202
london,57,203
party,57,204
mind,57,205
going,57,206
look,56,207
body,55,208
rather,55,209
friends,55,210
given,55,211
certain,55,212
behaviour,55,213
whether,54,214
others,54,215
able,54,216
side,54,217
gave,54,218
took,53,219
pemberley,53,220
pride,52,221
get,52,222
continued,52,223
walk,51,224
person,51,225
general,51,226
eyes,51,227
visit,51,228
reason,51,229
s,51,230
people,50,231
return,50,232
daughters,50,233
husband,50,234
regard,49,235
cousin,49,236
idea,49,237
word,49,238
settled,48,239
rosings,48,240
perfectly,48,241
object,48,242
gentleman,48,243
suppose,48,244
course,47,245
wife,47,246
hardly,46,247
point,46,248
ought,46,249
william,46,250
heart,46,251
scarcely,45,252
girls,45,253
agreeable,45,254
returned,45,255
manners,45,256
business,45,257
impossible,44,258
longer,44,259
walked,44,260
want,44,261
expected,43,262
short,43,263
spoke,43,264
carriage,43,265
turned,43,266
best,42,267
honour,42,268
else,42,269
civility,42,270
marry,42,271
ladyship,42,272
power,42,273
read,41,274
wished,41,275
hertfordshire,41,276
country,41,277
called,41,278
back,41,279
help,41,280
convinced,40,281
dare,40,282
rest,40,283
asked,40,284
fortune,39,285
de,39,286
spirits,39,287
likely,39,288
assure,39,289
forster,39,290
sat,39,291
feel,39,292
met,39,293
mary,39,294
talking,39,295
bourgh,39,296
pleased,39,297
right,39,298
write,39,299
stay,38,300
neither,38,301
account,38,302
sense,38,303
former,38,304
situation,38,305
near,38,306
gentlemen,38,307
girl,38,308
talked,38,309
poor,38,310
occasion,38,311
night,38,312
engaged,38,313
hour,38,314
minutes,37,315
brought,37,316
believed,37,317
afraid,37,318
surprise,37,319
handsome,37,320
sort,37,321
doubt,37,322
fitzwilliam,37,323
table,36,324
beyond,36,325
feeling,36,326
making,36,327
amiable,36,328
sometimes,36,329
ball,36,330
mean,36,331
glad,36,332
entered,36,333
years,36,334
different,36,335
care,35,336
dinner,35,337
surprised,35,338
saying,35,339
sorry,35,340
expect,35,341
four,35,342
door,35,343
farther,34,344
advantage,34,345
head,34,346
wishes,34,347
within,34,348
